27875,27959,28080,28080,28138,28266,28408,28480,28701,29335,29335,29335,29743,29846,29846,29923,29923,29952,30062,30119,30119,30149,30330,30448,30739,30739,30799,30799,30858,31202,31202,31202,31202,31323,31323,31333,31406,31461,31511,31862,31932,31932,31932,31932,32098,32339,32339,32348,32384,32661,32661,32838,32860,33026,33026,33142,33157,33251,33251,33340,33340,33340,33362,33932,33932,33932,33932,33932,33932,33932,33932,33932,34091,34091,34297,34379,34401,34406,34419,34419,34541,34541,34541,34541,34541,34541,34654,34654,34654,34717,34832,34832,34832,34832,34832,34868,34868,34954,34967,34967,34994,35067,35067,35080,35174,35378,35378,35378,35378,35378,35510,35510,35612,35612,35612,35653,35711,35711,35744,35860,35860,35860,35902,35947,35947,35996,35996,36015,36015,36042,36096,36096,36115,36115,36115,36115,36115,36175,36175,36175,36181,36248,36254,36282,36336,36336,36343,36343,36352,36369,36369,36369,36423,36451,36471,36502,36552,36552,36572,36620,36658,36658,36701,36701,36754,36778,36790,36848,36905,36905,36905,36905,36905,36940,37065,37065,37142,37142,37142,37142,37142,37181,37181,37181,37232,37232,37309,37309,37342,37342,37342,37404,37421,37509,37509,37514,37514,37553,37669,37669
28002,28279,28499,28499,28499,28499,28499,28712,29402,29433,29434,29476,29476,29832,29832,29832,29917,29917,30084,30381,30457,30457,30534,30544,30544,31012,31038,31200,31200,31200,31385,31671,31894,31894,32048,32048,32380,32380,32448,32469,32642,32642,32642,32890,32890,32890,32890,32960,32979,33136,33136,33217,33378,33599,33599,33599,33641,33641,33641,33821,33878,33896,33896,33966,34025,34073,34151,34151,34177,34217,34356,34442,34442,34511,34533,34595,34595,34618,34788,34852,34852,35102,35102,35146,35166,35368,35368,35368,35474,35489,35491,35606,35606,35607,35662,35714,35715,35715,35717,35780,35780,35808,35821,35855,35953,35953,35953,36022,36095,36095,36095,36095,36095,36158,36162,36190,36193,36307,36307,36307,36389,36389,36389,36389,36478,36489,36493,36493,36544,36550,36618,36655,36667,36715,36715,36715,36735,36758,36900,37107,37141,37141,37141,37141,37141,37141,37141,37141,37141,37141,37295,37295,37295,37355,37355,37355,37370,37399,37399,37418,37429,37471,37510,37510,37510,37600,37600,37600,37600,37607,37640,37695,37712,37712,37712,37719,37733,37802,37872,37872,37872,37872,37923,37980,37980,37980,37988,37988,38044,38044,38044,38102,38102,38107,38234,38234,38234,38243,38243,38329
28217,28332,28332,28469,28505,28844,28937,28937,29066,29066,29068,29223,29573,29931,29931,29931,29996,30028,30028,30484,30503,30627,30627,30627,30627,30935,30984,31040,31042,31601,31601,31601,31601,31912,31912,31912,31912,31912,31965,31976,31976,32310,32310,32484,32809,32809,32885,32891,32891,33021,33021,33194,33376,33376,33400,33582,33582,33585,33692,33733,33733,33733,33733,33733,33796,33796,33796,33811,33818,33861,33909,33936,33943,33943,33999,34001,34032,34089,34089,34104,34131,34171,34171,34236,34320,34320,34428,34461,34461,34461,34496,34496,34691,34691,34709,34818,34864,34864,34874,34874,34874,34921,34931,34978,35068,35075,35075,35075,35075,35075,35075,35168,35168,35168,35217,35232,35303,35357,35357,35405,35418,35418,35423,35423,35423,35423,35507,35512,35532,35576,35610,35616,35616,35663,35663,35735,35794,35799,35887,35887,35917,35971,35971,35971,36026,36026,36026,36059,36059,36146,36152,36154,36244,36244,36253,36317,36317,36317,36335,36343,36375,36431,36551,36551,36551,36551,36551,36551,36551,36551,36670,36715,36761,36761,36815,36815,36855,36855,36855,36965,36965,36965,36965,36965,36965,37028,37028,37118,37208,37208,37218,37274,37274,37302,37304,37304,37452,37538,37538,37538
27771,28209,28943,28989,28989,28989,29512,29512,29578,29578,29578,29820,29889,29984,30091,30389,30389,30610,30757,31037,31037,31037,31287,31291,31291,31291,31346,31346,31390,31525,31548,31744,31841,31849,31849,31951,31970,31970,31970,32304,32304,32304,32304,32304,32387,32387,32387,32387,32488,32531,32531,32676,32875,32875,32875,32875,33085,33085,33085,33085,33271,33271,33407,33407,33407,33423,33423,33446,33544,33544,33607,33672,33672,33684,33771,33771,33771,33905,34061,34061,34061,34061,34066,34196,34230,34230,34230,34230,34493,34514,34641,34641,34645,34645,34704,34729,34768,34768,34768,34801,34801,34850,34850,34870,35035,35035,35083,35083,35207,35277,35324,35329,35469,35469,35469,35612,35612,35687,35687,35700,35803,35815,35868,35868,35924,35992,35992,35994,36119,36119,36119,36128,36128,36128,36158,36255,36334,36334,36390,36427,36482,36482,36482,36482,36482,36514,36669,36669,36669,36669,36737,36737,36763,36853,36853,36890,36980,37034,37034,37207,37207,37207,37207,37207,37207,37233,37327,37327,37327,37327,37327,37387,37387,37387,37389,37444,37444,37501,37518,37540,37581,37581,37673,37673,37673,37689,37689,37710,37760,37760,37929,37932,37966,38015,38015,38015,38015,38015,38062,38062
28152,28152,28152,29024,29024,29323,29323,29401,29401,29401,29603,29603,29828,29882,29882,30009,30150,30150,30433,30507,30628,30660,30705,30786,31216,31216,31325,31346,31581,31622,31832,32069,32069,32069,32455,32455,32466,32466,32597,32597,32597,32597,32754,32754,32754,32758,33074,33074,33285,33285,33285,33323,33343,33343,33412,33553,33553,33553,33599,33626,33665,33665,33837,33837,33837,33837,33837,33874,33874,34010,34010,34010,34010,34010,34010,34042,34042,34088,34142,34199,34444,34444,34531,34531,34572,34572,34613,34613,34613,34613,34934,34943,34952,34952,34952,35039,35123,35124,35124,35124,35124,35135,35145,35205,35205,35205,35221,35346,35346,35346,35346,35379,35576,35576,35576,35579,35579,35617,35617,35617,35652,35652,35652,35689,35715,35715,35851,35918,35918,35918,35918,35918,35934,35965,36199,36199,36199,36220,36248,36248,36253,36294,36294,36344,36344,36349,36353,36364,36371,36371,36415,36444,36444,36455,36479,36536,36571,36571,36571,36605,36605,36605,36620,36637,36690,36690,36753,36753,36753,36755,36787,36833,36833,36871,36975,36975,36975,37120,37120,37120,37120,37120,37120,37120,37204,37204,37204,37204,37342,37369,37369,37369,37369,37384,37384,37447,37547,37547,37617,37617
