5884,5906,5906,6317,6317,6699,6842,6842,6842,6948,7208,7208,7208,7456,7456,7486,7486,7590,7590,7590,7692,7819,7819,7918,7929,7942,8079,8079,8160,8160,8277,8277,8349,8357,8416,8526,8526,8526,8578,8602,8657,8657,8737,8737,8737,8737,8738,8753,8793,8793,8793,8801,8801,8801,8818,8818,8828,8828,8844,8844,8844,8844,8861,8861,8861,8861,8861,8861,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895,8895
5940,5940,5941,5941,6029,6261,6343,6390,6489,6625,6716,6732,6738,6938,6963,7041,7320,7320,7449,7449,7571,7571,7571,7571,7609,7699,7745,7745,7784,7812,7830,7860,7935,8039,8039,8049,8113,8113,8142,8230,8287,8293,8345,8431,8434,8434,8436,8464,8472,8497,8525,8601,8601,8612,8612,8648,8649,8665,8681,8690,8736,8743,8796,8796,8796,8839,8855,8881,8881,8881,8883,8947,8947,8947,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969,8969
5755,5755,5833,5967,6352,6352,6384,6860,6860,6860,6860,6860,7009,7032,7065,7084,7262,7262,7281,7471,7527,7527,7527,7549,7592,7594,7654,7753,7753,7753,7847,7847,7975,7975,7975,7975,7975,8027,8049,8052,8088,8149,8165,8165,8165,8182,8222,8222,8222,8222,8248,8248,8256,8256,8280,8282,8288,8303,8310,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318,8318
5775,5797,6175,6270,6310,6328,6372,6424,6680,6925,7023,7023,7023,7104,7169,7439,7439,7439,7480,7510,7539,7911,7911,7911,7911,7922,7922,8038,8038,8073,8073,8102,8172,8172,8223,8274,8303,8348,8429,8429,8461,8489,8489,8489,8496,8537,8567,8595,8595,8595,8614,8680,8720,8720,8720,8735,8735,8771,8771,8826,8827,8847,8858,8902,8902,8902,8902,8902,8914,8921,8930,8936,8959,8980,8980,9016,9016,9037,9037,9037,9037,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058
6073,6156,6156,6156,6595,6655,6655,6669,6669,6831,6831,6831,7097,7097,7097,7201,7273,7316,7345,7462,7618,7645,7781,7781,7781,7895,7895,7895,7982,7982,8043,8050,8092,8232,8249,8344,8344,8344,8344,8392,8460,8494,8516,8516,8579,8579,8770,8770,8770,8770,8786,8816,8816,8816,8829,8829,8857,8862,8862,8888,8888,8888,8888,8888,8888,8901,8927,8927,8927,8927,8940,8940,8940,8947,8947,8947,8947,8947,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960,8960
6209,6209,6209,6288,6288,6540,6540,6750,6750,6873,6925,6928,7186,7188,7188,7224,7554,7554,7554,7649,7692,7692,7761,7761,7761,7761,7805,7909,7909,8150,8159,8165,8165,8165,8165,8189,8243,8243,8243,8315,8315,8315,8356,8356,8366,8381,8381,8396,8459,8459,8488,8492,8492,8492,8524,8524,8564,8564,8564,8564,8572,8572,8594,8598,8599,8649,8649,8649,8649,8649,8649,8649,8652,8667,8673,8674,8680,8685,8708,8708,8708,8708,8708,8708,8723,8723,8723,8723,8732,8732,8732,8732,8732,8732,8732,8732,8732,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738,8738
5988,6361,6361,6447,6540,6540,6540,6644,6795,6840,7111,7111,7111,7111,7236,7307,7386,7468,7605,7605,7605,7605,7651,7713,7877,7909,7909,8029,8048,8072,8108,8147,8151,8219,8219,8241,8268,8281,8337,8458,8458,8458,8463,8470,8495,8544,8544,8565,8567,8567,8593,8603,8616,8616,8635,8649,8651,8671,8689,8697,8697,8697,8737,8738,8754,8754,8767,8781,8799,8799,8808,8817,8817,8826,8849,8849,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855,8855
5722,5825,5936,6197,6255,6533,6533,6699,6718,6718,6878,6959,6959,7072,7220,7470,7470,7525,7525,7525,7557,7557,7560,7573,7708,7708,7708,7824,7841,7841,7855,7913,7955,7983,7989,8070,8084,8092,8130,8221,8270,8270,8296,8302,8384,8384,8384,8384,8396,8463,8463,8463,8479,8505,8505,8545,8545,8552,8563,8619,8623,8650,8657,8657,8706,8716,8716,8725,8725,8725,8753,8753,8754,8803,8803,8803,8813,8815,8815,8843,8845,8845,8845,8845,8845,8845,8845,8859,8859,8859,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861
5797,5801,5961,5961,5997,6192,6215,6453,6573,6629,6793,6819,6819,7005,7061,7182,7182,7182,7231,7316,7382,7539,7539,7656,7657,7697,7856,8051,8051,8051,8139,8191,8191,8214,8222,8222,8298,8298,8298,8352,8426,8456,8456,8465,8471,8562,8573,8609,8619,8657,8657,8709,8722,8795,8795,8795,8845,8845,8845,8867,8895,8908,8935,8945,8954,8954,8961,9000,9000,9000,9000,9000,9035,9035,9035,9061,9061,9061,9061,9067,9067,9075,9108,9108,9112,9112,9120,9127,9127,9129,9133,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135
5914,6021,6021,6145,6478,6486,6514,6538,6666,6966,6966,6966,6973,7161,7161,7196,7412,7508,7508,7530,7530,7530,7689,7799,7799,7799,7975,7975,7975,7976,8069,8069,8133,8133,8133,8133,8197,8197,8272,8272,8272,8272,8409,8409,8409,8409,8431,8513,8513,8559,8559,8596,8596,8596,8610,8663,8663,8672,8672,8725,8760,8760,8760,8760,8777,8793,8793,8793,8796,8796,8799,8831,8841,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847,8847
