5785,5949,5949,5981,6131,6157,6160,6160,6265,6347,6347,6363,6379,6623,6644,6644,6644,6644,6746,6755,6777,6867,7006,7006,7105,7105,7105,7105,7158,7169,7169,7169,7249,7249,7329,7329,7351,7383,7422,7450,7457,7471,7491,7570,7570,7570,7598,7598,7598,7598,7655,7693,7693,7693,7693,7798,7822,7836,7836,7943,7943,7943,7951,8015,8015,8015,8070,8070,8070,8091,8156,8156,8156,8225,8225,8225,8225,8225,8248,8308,8308,8333,8333,8333,8333,8333,8333,8333,8408,8408,8408,8408,8408,8408,8408,8420,8429,8444,8458,8485,8485,8511,8546,8558,8558,8558,8558,8565,8578,8579,8579,8609,8617,8634,8640,8640,8667,8667,8667,8667,8679,8703,8708,8709,8711,8733,8735,8735,8757,8773,8773,8804,8820,8820,8820,8820,8831,8831,8831,8831,8849,8849,8868,8868,8886,8907,8913,8913,8929,8931,8931,8940,8959,8972,8993,8994,8994,9000,9000,9000,9000,9000,9009,9009,9009,9009,9037,9065,9065,9065,9065,9065,9065,9071,9071,9071,9071,9071,9071,9071,9087,9087,9099,9099,9099,9099,9099,9113,9125,9125,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141
5853,5996,6078,6154,6154,6154,6272,6272,6393,6393,6393,6393,6489,6554,6565,6610,6732,6771,7174,7174,7174,7174,7220,7246,7246,7246,7361,7361,7361,7436,7555,7570,7689,7712,7712,7735,7735,7735,7735,7735,7784,7795,7847,7847,7889,7889,7967,8088,8088,8088,8088,8088,8090,8090,8132,8132,8133,8214,8214,8214,8214,8226,8257,8294,8294,8294,8294,8294,8303,8303,8347,8366,8376,8412,8462,8468,8468,8468,8494,8506,8528,8528,8567,8567,8567,8567,8567,8580,8580,8628,8628,8649,8649,8649,8673,8673,8675,8693,8693,8693,8693,8717,8717,8717,8717,8747,8756,8756,8756,8756,8773,8775,8775,8777,8799,8819,8833,8857,8857,8857,8857,8857,8889,8889,8915,8915,8915,8915,8915,8931,8943,9001,9001,9001,9001,9001,9010,9021,9021,9021,9032,9032,9052,9053,9085,9085,9085,9085,9085,9093,9117,9117,9117,9117,9117,9117,9117,9117,9143,9143,9143,9143,9143,9143,9143,9143,9143,9156,9156,9156,9163,9163,9169,9169,9175,9175,9196,9196,9196,9196,9196,9205,9225,9225,9225,9225,9225,9225,9225,9225,9225,9248,9248,9266,9266,9266,9266,9266,9266,9266
5989,6064,6064,6169,6169,6169,6169,6312,6312,6326,6475,6475,6475,6521,6613,6793,6793,6793,6793,6888,7021,7095,7146,7146,7225,7225,7225,7255,7255,7281,7354,7378,7378,7429,7439,7514,7572,7572,7572,7572,7614,7614,7683,7760,7760,7793,7890,7890,7890,7890,7899,7999,7999,7999,7999,7999,8021,8021,8035,8035,8078,8082,8182,8182,8182,8182,8182,8182,8182,8238,8238,8238,8249,8249,8249,8249,8307,8307,8329,8344,8389,8389,8419,8427,8442,8442,8481,8507,8507,8507,8569,8593,8593,8593,8613,8613,8613,8671,8671,8671,8671,8671,8671,8712,8714,8773,8773,8799,8799,8839,8839,8839,8900,8900,8900,8900,8931,8931,8931,8931,8950,8950,8963,8981,8982,8982,8982,8982,8982,9015,9015,9056,9056,9056,9056,9056,9056,9056,9087,9087,9105,9105,9105,9105,9105,9105,9140,9140,9140,9140,9140,9143,9143,9143,9143,9156,9156,9165,9165,9165,9166,9166,9204,9204,9204,9204,9217,9217,9217,9230,9230,9230,9230,9246,9246,9246,9246,9246,9248,9248,9248,9248,9248,9248,9262,9264,9272,9274,9274,9274,9288,9288,9288,9288,9288,9288,9288,9290,9290,9290
5729,6047,6129,6129,6129,6129,6285,6306,6306,6306,6306,6421,6512,6523,6523,6567,6567,6682,6682,6874,6874,6874,6874,6874,6930,7114,7114,7130,7178,7247,7271,7385,7385,7385,7385,7454,7454,7537,7537,7537,7537,7537,7577,7588,7662,7686,7686,7686,7687,7761,7777,7777,7777,7777,7784,7810,7810,7845,7845,7851,7851,7957,7957,7957,7996,8059,8059,8059,8088,8088,8088,8088,8130,8130,8130,8130,8130,8130,8130,8153,8204,8204,8204,8208,8223,8223,8281,8375,8375,8375,8375,8375,8375,8407,8432,8488,8488,8488,8521,8521,8545,8545,8580,8580,8611,8611,8611,8611,8659,8659,8678,8709,8709,8709,8724,8724,8755,8755,8755,8755,8764,8764,8770,8770,8789,8791,8807,8807,8807,8807,8808,8853,8853,8860,8867,8870,8870,8900,8900,8900,8900,8900,8900,8920,8920,8920,8936,8936,8936,8936,8936,8939,8967,8970,8970,8982,8982,8982,8982,8998,8998,8998,8998,8998,9012,9012,9020,9020,9030,9032,9041,9041,9044,9061,9078,9078,9091,9091,9091,9091,9126,9140,9140,9140,9140,9140,9140,9140,9154,9154,9154,9154,9154,9154,9154,9182,9182,9196,9196,9197
6114,6226,6226,6241,6256,6256,6370,6388,6460,6460,6515,6515,6515,6515,6520,6526,6629,6767,6839,6839,6839,6839,6927,6927,7013,7013,7028,7032,7058,7058,7144,7160,7306,7364,7364,7415,7415,7415,7486,7624,7663,7663,7663,7671,7671,7692,7786,7786,7799,7806,7813,7880,7944,7944,7961,7975,8011,8062,8062,8062,8062,8134,8134,8154,8154,8154,8218,8218,8223,8223,8291,8359,8359,8407,8407,8427,8427,8443,8475,8475,8481,8485,8490,8523,8523,8538,8554,8598,8598,8598,8598,8655,8655,8655,8655,8655,8706,8706,8706,8706,8706,8706,8732,8742,8742,8790,8790,8790,8790,8790,8790,8796,8796,8815,8815,8835,8835,8843,8843,8843,8848,8848,8849,8849,8883,8900,8900,8900,8900,8903,8948,8974,8974,8974,8974,8977,8998,8998,9012,9015,9015,9040,9041,9051,9110,9110,9110,9110,9110,9114,9123,9123,9123,9126,9153,9153,9153,9153,9168,9168,9176,9191,9191,9191,9191,9205,9205,9205,9205,9205,9205,9228,9228,9228,9234,9234,9242,9242,9249,9249,9249,9249,9251,9270,9270,9280,9280,9280,9301,9301,9301,9301,9301,9301,9301,9301,9301,9304,9304,9304
5896,6012,6069,6113,6162,6218,6223,6223,6496,6613,6613,6613,6613,6613,6721,6724,6849,6849,6849,6849,6978,6978,7065,7065,7065,7065,7153,7276,7276,7289,7289,7570,7618,7618,7645,7766,7766,7766,8024,8024,8024,8024,8045,8091,8091,8122,8122,8122,8152,8152,8152,8152,8187,8187,8229,8229,8252,8279,8315,8315,8334,8335,8335,8335,8375,8416,8416,8430,8476,8509,8509,8509,8509,8638,8638,8638,8638,8638,8638,8638,8638,8669,8669,8669,8669,8694,8694,8768,8803,8803,8803,8803,8803,8817,8817,8817,8817,8858,8858,8858,8858,8858,8858,8858,8907,8908,8908,8924,8924,8933,8933,8933,8933,8933,8933,8971,8971,8971,8971,8971,8971,8971,8984,8984,8992,9025,9047,9051,9051,9051,9051,9051,9051,9051,9085,9085,9086,9094,9094,9113,9113,9113,9113,9113,9120,9121,9121,9155,9155,9155,9155,9155,9163,9163,9198,9198,9198,9211,9214,9235,9235,9235,9253,9253,9253,9253,9266,9266,9266,9266,9266,9266,9268,9268,9273,9273,9273,9281,9281,9281,9281,9281,9288,9288,9288,9288,9288,9288,9288,9316,9316,9316,9316,9316,9316,9316,9316,9316,9329,9329
5883,5975,6140,6199,6299,6299,6425,6425,6476,6637,6697,6697,6697,6697,6824,6824,6824,6824,6824,6871,6877,7163,7186,7186,7186,7186,7186,7219,7219,7301,7301,7309,7376,7376,7416,7498,7498,7550,7550,7550,7550,7550,7550,7568,7572,7587,7609,7702,7702,7733,7791,7791,7822,7822,7822,7852,7892,7892,7892,7932,7932,7932,7954,7954,7956,7966,7999,7999,8108,8108,8108,8164,8164,8182,8182,8228,8228,8228,8251,8259,8291,8326,8326,8326,8326,8392,8425,8425,8425,8425,8442,8486,8510,8510,8542,8542,8542,8542,8558,8591,8591,8591,8657,8657,8657,8657,8657,8693,8716,8745,8745,8745,8745,8792,8792,8800,8800,8826,8826,8847,8847,8878,8878,8908,8908,8920,8920,8920,8920,8935,8935,8938,8938,8938,8964,8964,8972,8989,9015,9015,9020,9020,9022,9022,9032,9032,9050,9052,9082,9082,9125,9125,9125,9125,9125,9125,9149,9149,9166,9166,9166,9166,9166,9178,9182,9212,9222,9222,9222,9222,9222,9222,9222,9237,9250,9250,9250,9250,9250,9259,9265,9265,9265,9273,9289,9289,9289,9289,9289,9317,9317,9317,9334,9334,9334,9335,9335,9335,9335,9349
6450,6450,6483,6483,6483,6483,6483,6483,6483,6483,6483,6578,6615,6654,6654,6799,6799,6799,6876,6876,6876,6876,6876,6882,6893,6955,6956,6974,7011,7059,7066,7066,7095,7095,7155,7193,7197,7279,7279,7296,7324,7324,7340,7370,7443,7507,7519,7519,7565,7565,7641,7836,7836,7836,7836,7836,7836,7836,7836,7836,7880,7880,7880,7919,7932,7932,7954,8019,8019,8030,8060,8060,8127,8153,8153,8153,8204,8242,8242,8242,8254,8268,8268,8287,8298,8298,8357,8357,8357,8357,8395,8395,8395,8408,8408,8417,8444,8444,8500,8500,8500,8547,8547,8547,8547,8547,8548,8556,8556,8560,8574,8613,8613,8613,8613,8613,8615,8626,8630,8648,8686,8686,8686,8686,8686,8686,8686,8692,8705,8735,8735,8735,8735,8769,8769,8769,8769,8769,8769,8769,8801,8801,8805,8805,8829,8829,8831,8833,8863,8863,8865,8865,8865,8872,8872,8878,8888,8899,8899,8901,8903,8912,8924,8924,8949,8965,8965,8967,8978,8978,8978,8978,8992,8992,8992,9008,9021,9022,9022,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9082,9082,9082,9082,9082,9084,9098,9098,9105
6031,6031,6094,6161,6161,6333,6333,6356,6571,6721,6899,6899,6899,7025,7025,7025,7025,7104,7104,7249,7249,7249,7249,7302,7439,7439,7439,7453,7567,7567,7598,7598,7612,7665,7665,7715,7715,7810,7880,7880,7934,7936,7936,7936,8028,8028,8028,8028,8040,8085,8085,8085,8146,8146,8146,8146,8146,8146,8146,8189,8201,8235,8241,8284,8385,8385,8385,8473,8545,8545,8573,8651,8651,8651,8651,8651,8738,8738,8738,8738,8759,8759,8777,8796,8807,8807,8822,8826,8828,8828,8912,8912,8912,8912,8912,8912,8943,8943,8943,8959,8959,8959,8959,8990,8996,8996,8996,8996,8996,8996,9019,9019,9019,9019,9035,9035,9047,9047,9047,9047,9047,9047,9077,9077,9077,9077,9077,9077,9077,9077,9111,9111,9111,9111,9143,9143,9143,9173,9173,9173,9173,9173,9179,9179,9179,9179,9191,9192,9192,9192,9192,9192,9194,9194,9229,9229,9229,9229,9229,9229,9229,9229,9229,9259,9265,9265,9265,9265,9265,9265,9274,9274,9274,9274,9274,9274,9274,9274,9274,9279,9279,9279,9279,9279,9279,9288,9288,9293,9293,9293,9293,9293,9293,9302,9303,9303,9303,9308,9308,9308
5860,6205,6205,6205,6205,6391,6404,6404,6404,6560,6560,6713,6713,6713,6802,6802,6802,6944,7040,7104,7104,7104,7169,7193,7255,7255,7289,7323,7410,7522,7522,7539,7539,7539,7635,7687,7733,7747,7760,7788,7861,7861,7861,7861,7861,7915,7915,7917,7925,7944,7975,8021,8021,8021,8047,8211,8211,8211,8211,8211,8211,8260,8288,8288,8288,8290,8322,8378,8378,8417,8417,8451,8490,8490,8499,8499,8507,8507,8635,8635,8654,8654,8654,8654,8718,8750,8750,8756,8756,8772,8834,8834,8834,8834,8834,8834,8834,8834,8834,8856,8878,8883,8884,8904,8912,8938,8959,8959,8959,8959,8996,8996,9014,9019,9019,9019,9019,9019,9040,9056,9056,9056,9107,9107,9107,9111,9142,9142,9142,9142,9142,9146,9170,9170,9179,9179,9179,9179,9179,9195,9201,9201,9201,9217,9217,9217,9217,9217,9221,9221,9221,9221,9221,9227,9229,9229,9229,9239,9248,9248,9248,9262,9262,9277,9277,9277,9277,9292,9292,9303,9303,9303,9303,9303,9305,9305,9319,9319,9319,9319,9331,9331,9331,9331,9331,9331,9331,9331,9347,9347,9347,9347,9347,9347,9353,9353,9353,9353,9355,9355
6117,6123,6385,6462,6462,6463,6463,6501,6825,6825,6825,6825,6825,6854,6866,6950,6950,6950,7149,7190,7260,7260,7323,7336,7365,7385,7385,7385,7408,7438,7446,7446,7532,7532,7563,7567,7567,7667,7667,7667,7667,7667,7672,7691,7698,7702,7702,7702,7717,7717,7760,7781,7785,7790,7835,7879,7898,7898,7932,7932,7932,7932,7941,7946,7946,7991,7991,7991,8027,8057,8090,8090,8090,8131,8131,8131,8138,8149,8189,8195,8216,8272,8318,8318,8318,8318,8318,8318,8339,8339,8339,8339,8339,8358,8406,8428,8428,8428,8428,8428,8428,8428,8428,8456,8462,8505,8512,8512,8540,8555,8566,8599,8599,8599,8599,8599,8599,8620,8620,8623,8623,8663,8663,8663,8663,8663,8663,8690,8690,8690,8691,8691,8713,8713,8713,8781,8781,8781,8781,8808,8808,8808,8808,8808,8808,8823,8823,8851,8913,8913,8913,8913,8913,8939,8952,8952,8952,8952,8958,8958,8958,8958,8958,8994,8994,9000,9000,9000,9000,9000,9000,9007,9007,9007,9054,9084,9084,9084,9084,9097,9097,9097,9103,9103,9103,9103,9103,9115,9119,9128,9140,9140,9143,9143,9159,9168,9168,9168,9168,9168
